kind	class	method	param	index	uri
METHOD	com.leinardi.android.speeddial.SpeedDialView	getBehavior()	null	null	/home/nima/Developer/nullness-benchmarks/FloatingActionButtonSpeedDial/library/src/main/java/com/leinardi/android/speeddial/SpeedDialView.java
PARAMETER	com.leinardi.android.speeddial.SpeedDialView$SnackbarBehavior	isBottomSheet(android.view.View)	view	0	/home/nima/Developer/nullness-benchmarks/FloatingActionButtonSpeedDial/library/src/main/java/com/leinardi/android/speeddial/SpeedDialView.java
PARAMETER	com.leinardi.android.speeddial.SpeedDialView$SnackbarBehavior	onAttachedToLayoutParams(android.support.design.widget.CoordinatorLayout.LayoutParams)	lp	0	/home/nima/Developer/nullness-benchmarks/FloatingActionButtonSpeedDial/library/src/main/java/com/leinardi/android/speeddial/SpeedDialView.java
PARAMETER	com.leinardi.android.speeddial.SpeedDialView$ScrollingViewSnackbarBehavior	onStartNestedScroll(android.support.design.widget.CoordinatorLayout,android.view.View,android.view.View,android.view.View,int,int)	coordinatorLayout	0	/home/nima/Developer/nullness-benchmarks/FloatingActionButtonSpeedDial/library/src/main/java/com/leinardi/android/speeddial/SpeedDialView.java
PARAMETER	com.leinardi.android.speeddial.SpeedDialView$ScrollingViewSnackbarBehavior	onStartNestedScroll(android.support.design.widget.CoordinatorLayout,android.view.View,android.view.View,android.view.View,int,int)	child	1	/home/nima/Developer/nullness-benchmarks/FloatingActionButtonSpeedDial/library/src/main/java/com/leinardi/android/speeddial/SpeedDialView.java
PARAMETER	com.leinardi.android.speeddial.SpeedDialView$ScrollingViewSnackbarBehavior	onStartNestedScroll(android.support.design.widget.CoordinatorLayout,android.view.View,android.view.View,android.view.View,int,int)	directTargetChild	2	/home/nima/Developer/nullness-benchmarks/FloatingActionButtonSpeedDial/library/src/main/java/com/leinardi/android/speeddial/SpeedDialView.java
PARAMETER	com.leinardi.android.speeddial.SpeedDialView$ScrollingViewSnackbarBehavior	onStartNestedScroll(android.support.design.widget.CoordinatorLayout,android.view.View,android.view.View,android.view.View,int,int)	target	3	/home/nima/Developer/nullness-benchmarks/FloatingActionButtonSpeedDial/library/src/main/java/com/leinardi/android/speeddial/SpeedDialView.java
PARAMETER	com.leinardi.android.speeddial.SpeedDialView$ScrollingViewSnackbarBehavior	onNestedScroll(android.support.design.widget.CoordinatorLayout,android.view.View,android.view.View,int,int,int,int,int)	coordinatorLayout	0	/home/nima/Developer/nullness-benchmarks/FloatingActionButtonSpeedDial/library/src/main/java/com/leinardi/android/speeddial/SpeedDialView.java
PARAMETER	com.leinardi.android.speeddial.SpeedDialView$ScrollingViewSnackbarBehavior	onNestedScroll(android.support.design.widget.CoordinatorLayout,android.view.View,android.view.View,int,int,int,int,int)	child	1	/home/nima/Developer/nullness-benchmarks/FloatingActionButtonSpeedDial/library/src/main/java/com/leinardi/android/speeddial/SpeedDialView.java
PARAMETER	com.leinardi.android.speeddial.SpeedDialView$ScrollingViewSnackbarBehavior	onNestedScroll(android.support.design.widget.CoordinatorLayout,android.view.View,android.view.View,int,int,int,int,int)	target	2	/home/nima/Developer/nullness-benchmarks/FloatingActionButtonSpeedDial/library/src/main/java/com/leinardi/android/speeddial/SpeedDialView.java
PARAMETER	com.leinardi.android.speeddial.SpeedDialOverlayLayout	SpeedDialOverlayLayout(android.content.Context)	context	0	/home/nima/Developer/nullness-benchmarks/FloatingActionButtonSpeedDial/library/src/main/java/com/leinardi/android/speeddial/SpeedDialOverlayLayout.java
PARAMETER	com.leinardi.android.speeddial.SpeedDialOverlayLayout	SpeedDialOverlayLayout(android.content.Context,android.util.AttributeSet)	context	0	/home/nima/Developer/nullness-benchmarks/FloatingActionButtonSpeedDial/library/src/main/java/com/leinardi/android/speeddial/SpeedDialOverlayLayout.java
PARAMETER	com.leinardi.android.speeddial.SpeedDialOverlayLayout	SpeedDialOverlayLayout(android.content.Context,android.util.AttributeSet,int)	context	0	/home/nima/Developer/nullness-benchmarks/FloatingActionButtonSpeedDial/library/src/main/java/com/leinardi/android/speeddial/SpeedDialOverlayLayout.java
